40;54,05788813
42;51,50433123
44;49,84400038
46;48,76340985
48;47,96336478
50;47,52200133
52;47,23117461
54;47,18296715
56;47,23117461
58;47,42475704
60;47,7174003
62;48,16151724
64;48,66231504
66;49,37659482
68;50,10648457
70;50,96010781
72;51,89024953
74;52,90160594
76;53,99925105
